11466385	1
11471715	1
11473084	1
11479950	1
11483572	1
11488437	1
11492100	1
11500862	1
11502400	1
11508281	1
11510016	1
11511040	1
11513006	1
11522466	1
11522634	1
11539009	1
11539150	1
11540492	1
11541225	1
11551214	1
11551659	1
11552216	1
11561556	1
11564100	1
11570227	1
11570408	1
11587761	1
11588520	1
11589006	1
11591435	1
11594292	1
11594849	1
11598267	1
11601952	1
11603216	1
11615022	1
11616616	1
11616934	1
11623145	1
11623475	1
11626693	1
11630090	1
11636640	1
11641889	1
11647531	1
11649336	1
11667160	1
11671121	1
11676209	1
11680227	1
11688212	1
11697869	1
11715363	1
11720850	1
11721721	1
11725770	1
11727306	1
11733774	1
11738163	1
11740475	1
11741857	1
11752793	1
11755592	1
11756045	1
11756607	1
11760527	1
11763396	1
11772161	1
11777225	1
11777766	1
11779622	1
11783804	1
11786680	1
11794575	1
11795054	1
11799092	1
11800646	1
11801414	1
11801451	1
11806244	1
11808900	1
11810902	1
11823772	1
11823912	1
11828746	1
11832516	1
11837460	1
11838441	1
11841614	1
11842704	1
11847908	1
11854928	1
11858895	1
11867169	1
11870369	1
11874428	1
11875637	1
11876059	1
11879025	1
11894318	1
11894479	1
11895892	1
11903657	1
11905410	1
11908004	1
11920937	1
11922425	1
11924300	1
11925287	1
11928713	1
11931316	1
11931385	1
11936769	1
11942084	1
11956820	1
11966164	1
11972585	1
11979240	1
11979758	1
11987560	1
11990592	1
11992381	1
11994636	1
11999201	1
12004112	1
12007998	1
12010675	1
12013920	1
12014540	1
12015970	1
12033050	1
12033511	1
12035345	1
12039088	1
12044650	1
12047391	1
12048602	1
12048847	1
12052780	1
12056406	1
12056694	1
12058913	1
12063617	1
12070050	1
12078442	1
12078747	1
12080692	1
12105401	1
12107704	1
12113212	1
12115470	1
12122736	1
12140262	1
12140912	1
12142469	1
12146601	1
12146725	1
12146844	1
12158532	1
12167298	1
12174654	1
12195085	1
12201587	1
12205905	1
12209568	1
12213414	1
12222261	1
12223888	1
12224353	1
12226602	1
12244150	1
12246227	1
12253510	1
12254150	1
12256480	1
12258064	1
12258435	1
12274823	1
12277262	1
12287046	1
12292675	1
12310499	1
12318569	1
12318861	1
12320745	1
12329172	1
12343188	1
12345248	1
12348353	1
12356229	1
12362265	1
12366956	1
12370473	1
12373955	1
12378189	1
12384880	1
12386221	1
12394609	1
12406556	1
12414623	1
12415994	1
12422318	1
12422604	1
12422617	1
12427005	1
12432906	1
12434890	1
12441306	1
12442121	1
12447234	1
12449764	1
12450150	1
12451062	1
12452032	1
12454233	1
12455529	1
12461330	1
12462425	1
12465026	1
12466459	1
12473137	1
12474808	1
12490562	1
12506172	1
12511110	1
12523089	1
12530106	1
12530625	1
12531330	1
12531752	1
12541569	1
12547122	1
12549689	1
12551387	1
12553769	1
12556489	1
12559483	1
12561123	1
12564825	1
12568632	1
12580153	1
12584804	1
12585701	1
12591453	1
12599027	1
12603887	1
12607243	1
12614238	1
12615082	1
12615570	1
12626250	1
12632334	1
12644984	1
12645376	1
12645380	1
12650606	1
12651282	1
12658969	1
12662969	1
12665537	1
12669554	1
12673624	1
12677517	1
12695500	1
12699256	1
12700289	1
12700416	1
12700827	1
12702083	1
12702224	1
12703084	1
12703647	1
12705504	1
12715623	1
12716530	1
12722819	1
12730472	1
12732656	1
12733734	1
12741630	1
12750157	1
12751852	1
12755044	1
12758253	1
12763249	1
12764502	1
12768455	1
12769007	1
12772247	1
12775121	1
12786933	1
12792230	1
12805750	1
12811336	1
12819012	1
12820078	1
12824251	1
12825906	1
12826206	1
12830662	1
12834556	1
12837358	1
12838318	1
12841932	1
12842724	1
12851852	1
12852100	1
12861406	1
12864076	1
12864854	1
12870001	1
12874787	1
12878879	1
12878940	1
12880458	1
12891456	1
12893662	1
12896777	1
12899730	1
12913108	1
12917030	1
12917718	1
12919501	1
12921006	1
12932801	1
12941192	1
12942522	1
12943558	1
12946528	1
12966092	1
12971534	1
12974170	1
12978387	1
12984227	1
12985077	1
12988043	1
12994068	1
12994458	1
12997086	1
12997934	1
13001625	1
13004774	1
13006338	1
13010253	1
13019647	1
13020498	1
13020962	1
13035518	1
13040806	1
13042534	1
13054258	1
13062594	1
13063184	1
13064066	1
13064762	1
13073050	1
13076937	1
13085937	1
13099345	1
13109267	1
13114081	1
13121006	1
13128118	1
13138580	1
13141580	1
13159954	1
13164110	1
13164793	1
13179156	1
13189050	1
13190001	1
13196352	1
13201720	1
13203110	1
13203314	1
13205374	1
13208795	1
13209610	1
13210808	1
13221965	1
13223162	1
13224919	1
13225306	1
13228942	1
13229446	1
13240788	1
13241161	1
13241396	1
13249798	1
13252416	1
13253776	1
13255921	1
13257280	1
13257560	1
13269811	1
13276230	1
13278484	1
13282477	1
13283153	1
13283538	1
13290737	1
13293014	1
13293606	1
13295589	1
13297272	1
13299695	1
13302305	1
13314086	1
13321187	1
13323556	1
13324270	1
13326597	1
13329899	1
13332557	1
13334544	1
13337191	1
13345230	1
13345985	1
13354240	1
13356231	1
13368465	1
13373499	1
13374146	1
13379488	1
13381284	1
13385051	1
13386435	1
13390530	1
13391392	1
13395750	1
13396762	1
13412752	1
13413226	1
13425430	1
13426510	1
13427121	1
13431460	1
13437065	1
13444272	1
13451011	1
13452185	1
13459619	1
13460992	1
13466882	1
13468012	1
13468028	1
13479304	1
13479888	1
13480352	1
13481478	1
13488089	1
13496863	1
13497115	1
13500343	1
13501156	1
13501778	1
13511391	1
13513308	1
13514011	1
13515587	1
13516468	1
13517118	1
13517398	1
13518318	1
13522525	1
13536360	1
13536482	1
13536561	1
13539136	1
13542913	1
13547852	1
13548380	1
13549035	1
13557647	1
13558638	1
13559509	1
13564580	1
13565174	1
13581952	1
13582361	1
13583894	1
13584347	1
13591405	1
13594343	1
13595854	1
13601285	1
13603542	1
13603600	1
13609769	1
13611500	1
13612462	1
13620674	1
13629794	1
13630976	1
13631321	1
13636945	1
13637160	1
13639628	1
13640547	1
13644829	1
13649869	1
13652556	1
13655912	1
13660585	1
13660845	1
13678195	1
13678989	1
13680421	1
13682637	1
13682936	1
13684018	1
13692459	1
13692825	1
13696457	1
13703566	1
13708670	1
13721180	1
13728167	1
13735697	1
13743672	1
13744387	1
13747169	1
13751006	1
13753942	2
13760337	1
13764169	1
13764449	1
13765339	1
13767078	1
13767694	1
13771694	1
13772144	1
13773005	1
13774926	1
13777713	1
13779632	1
13797776	1
13799769	1
13800127	1
13802048	1
13810061	1
13833359	1
13839065	1
13842010	1
13844026	1
13846306	1
13849574	1
13856718	1
13857083	1
13859169	1
13867335	1
13867551	1
13869165	1
13870287	1
13880873	1
13882270	1
13884546	1
13888100	1
13891640	1
13892409	1
13896950	1
13898050	1
13901406	1
13903616	1
13904225	1
13922257	1
13930523	1
13934929	1
13936359	1
13938294	1
13938798	1
13944460	1
13945419	1
13950340	1
13955407	1
13957609	1
13965557	1
13967123	1
13967254	1
13970249	1
13972196	1
13974230	1
13974336	1
13976665	1
14004950	1
14022426	1
14026020	1
14031956	1
14039902	1
14041331	1
14048094	1
14054689	1
14057701	1
14061297	1
14073681	1
14075350	1
14080092	1
14080342	1
14087911	1
14088996	1
14093555	1
14100378	1
14100833	1
14104889	1
14105930	1
14106660	1
14118532	1
14121470	1
14131856	1
14136117	1
14152304	1
14152863	1
14154092	1
14154457	1
14181750	1
14186220	1
14189542	1
14189942	1
14191444	1
14193643	1
14194902	1
14196891	1
14207965	1
14215987	1
14222228	1
14240395	1
14241160	1
14243767	1
14246410	1
14256693	1
14260229	1
14263864	1
14268960	1
14271971	1
14278452	1
14285000	1
14286601	1
14291814	1
14298609	1
14300309	1
14301466	1
14302350	1
14305018	1
14313186	1
14315638	1
14318007	1
14324848	1
14327974	1
14333984	1
14340178	1
14346778	1
14353507	1
14354358	1
14356051	1
14357131	1
14358372	1
14362101	1
14362530	1
14363197	1
14364094	1
14364752	1
14367329	1
14368824	1
14368916	1
14376181	1
14379848	1
14383104	1
14395082	1
14402554	1
14407626	1
14419283	1
14420906	1
14422348	1
14431148	1
14434950	1
14438252	1
14438369	1
14439444	1
14442792	1
14447548	1
14457743	1
14473388	1
14474376	1
14484337	1
14484566	1
14487700	1
14490310	1
14495920	1
14499686	1
14506220	1
14508481	1
14511373	1
14513444	1
14517281	1
14517282	1
14530122	1
14531120	1
14544025	1
14545156	1
14551191	1
14553728	1
14554916	1
14575911	1
14577756	1
14578025	1
14581480	1
14583814	1
14586067	1
14586890	1
14593332	1
14603585	1
14609580	1
14609664	1
14610630	1
14615830	1
14618750	1
14622291	1
14632780	1
14635120	1
14638497	1
14646871	1
14648420	1
14649152	1
14649588	1
14658750	1
14660331	1
14663347	1
14664169	1
14665955	1
14668594	1
14672332	1
14683396	1
14684032	1
14687530	1
14687685	1
14687848	1
14689472	1
14693859	1
14697229	1
14722219	1
14724774	1
14732194	1
14734002	1
14741371	1
14745184	1
14749237	1
14752992	1
14764242	1
14768899	1
14771877	1
14773074	1
14781643	1
14783233	1
14794946	1
14806012	1
14806380	1
14806803	1
14809124	1
14809575	1
14812160	1
14813476	1
14821706	1
14826256	1
14827230	1
14827414	1
14827457	1
14836960	1
14841025	1
14857112	1
14860802	1
14861265	1
14871444	1
14872121	1
14875689	1
14877112	1
14889432	1
14893468	1
14894938	1
14895003	1
14898104	1
14907082	1
14911460	1
14922030	1
14924948	1
14931672	1
14932013	1
14935070	1
14936620	1
14937194	1
14939720	1
14946537	1
14946955	1
14960405	1
14966302	1
14968530	1
14971584	1
14971788	1
14993826	1
15013972	1
15029425	1
15032196	1
15043160	1
15052498	1
15057458	1
15057510	1
15060806	1
15064133	1
15064430	1
15064479	1
15069062	1
15071582	1
15084410	1
15089169	1
15097593	1
15101261	1
15104895	1
15105377	1
15105561	1
15109018	1
15110996	1
15112740	1
15115169	1
15115876	1
15133826	1
15134680	2
15142503	1
15143925	1
15144890	1
15148336	1
15150151	1
15150339	1
15151205	1
15154984	1
15155329	1
15158195	1
15166942	1
15181355	1
15183382	1
15190380	1
15198969	1
15202103	1
15216935	1
15217153	1
15221080	1
15223256	1
15230221	1
15235081	1
15236464	1
15237058	1
15238824	1
15245342	1
15252695	1
15254043	1
15258953	1
15265089	1
15265820	1
15275135	1
15275732	1
15277012	1
15278256	1
15288269	1
15293579	1
15295081	1
15296194	1
15296769	1
15298176	1
15301224	1
15302525	1
15326417	1
15335001	1
15340471	1
15341048	1
15342884	1
15351942	1
15356612	1
15359698	1
15360076	1
15364390	1
15365315	1
15378333	1
15380625	1
15391258	1
15394729	1
15396001	1
15399770	1
15399906	1
15406390	1
15410225	1
15421593	1
15421764	1
15426116	1
15428780	1
15429090	1
15440713	1
15443548	1
15444256	1
15446660	1
15448941	1
15452448	1
15453050	1
15456141	1
15464027	1
15466178	1
15469829	1
15471972	1
15476711	1
15480192	1
15487620	1
15491097	1
15491642	1
15498380	1
15498728	1
15498823	1
15502400	1
15504691	1
15505072	1
15509065	1
15519388	1
15521356	1
15531879	1
15544022	1
15546194	1
15546944	1
15557859	1
15558025	1
15593774	1
15606443	1
15606889	1
15609716	1
15609721	1
15624798	1
15627448	1
15639510	1
15646158	1
15655441	1
15656274	1
15657433	1
15663296	1
15665792	1
15669099	1
15673602	1
15678035	1
15679652	1
15689546	1
15691849	1
15693561	1
15711856	1
15720686	1
15724931	1
15725299	2
15726900	1
15727684	1
15727874	1
15730099	1
15743966	1
15744283	1
15754524	1
15766654	1
15767759	1
15769094	1
15774757	1
15787185	1
15788713	1
15789872	1
15797172	1
15798182	1
15802482	1
15803225	1
15806932	1
15812172	1
15813552	1
15817802	1
15823062	1
15831578	1
15837170	1
15839142	1
15839929	1
15842962	1
15845499	1
15849219	1
15849312	1
15853762	1
15860310	1
15861061	1
15869955	1
15874481	1
15897108	1
15903308	1
15904598	1
15913124	1
15916833	1
15917136	1
15920193	1
15928602	1
15931248	2
15934601	1
15939654	1
15950734	1
15955082	1
15965156	1
15969014	1
15973230	1
15975524	1
15977597	1
15980004	1
15988334	1
15988568	1
15997400	1
15997582	1
15997643	1
16000553	1
16009502	1
16014409	1
16015348	1
16024901	1
16027600	1
16044384	1
16047732	1
16048757	1
16049521	1
16049870	1
16054551	1
16056347	1
16060695	1
16065198	1
16065470	1
16070266	1
16078276	1
16086830	1
16088797	1
16088809	1
16094552	1
16096708	1
16098200	1
16099939	1
16103410	1
16104100	1
16104120	1
16108064	1
16109132	1
16114860	1
16115654	1
16118141	1
16120320	1
16121054	1
16135076	1
16135836	1
16137320	1
16138804	1
16141344	1
16141395	1
16150326	1
16153156	1
16164751	1
16165862	1
16169537	1
16177625	1
16188420	1
16191086	1
16194387	1
16202006	1
16209102	1
16212294	1
16218200	1
16229844	1
16230416	1
16235094	1
16235912	1
16245807	1
16252834	1
16261937	1
16268793	1
16271193	1
16272148	1
16275763	1
16281553	1
16286005	1
16287074	1
16287786	1
16291520	1
16304400	1
16304722	1
16306452	1
16313313	1
16315352	1
16318724	1
16320518	1
16320928	1
16325108	1
16326380	1
16334588	1
16340852	1
16348344	1
16361016	1
16366459	1
16373952	1
16374010	1
16381369	1
16381761	1
16381956	1
16382292	1
16383524	1
16389522	1
16392051	1
16392616	1
16399421	1
16401106	1
16404857	1
16409160	1
16412048	1
16422303	1
16423387	1
16429744	1
16432932	1
16434212	1
16448356	1
16454312	1
16455449	1
16460169	1
16460558	1
16462496	1
16471830	1
16483505	1
16485124	1
16488851	1
16493128	1
16495754	1
16504100	1
16510490	1
16514530	1
16519446	1
16519476	1
16522322	1
16533284	1
16533516	1
16534047	1
16535526	1
16540505	1
16546302	1
16563531	1
16568709	1
16569720	1
16584941	1
16586574	1
16602084	1
16603755	1
16606035	1
16607609	1
16608784	1
16613287	1
16622039	1
16625625	1
16637661	1
16638400	1
16638832	1
16641559	1
16643665	1
16644849	1
16646343	1
16650800	1
16658129	1
16661899	1
16666556	1
16675414	1
16677913	1
16685543	1
16689179	1
16689370	1
16689472	1
16693859	1
16694208	1
16695962	1
16701270	1
16708046	1
16708288	1
16712585	1
16713246	1
16726092	1
16732806	1
16733439	1
16737742	1
16739018	1
16740140	1
16741784	1
16744648	1
16747683	1
16761082	1
16767959	1
16770970	1
16780544	1
16783752	1
16785673	1
16788390	1
16791091	1
16791144	1
16792774	1
16795057	1
16798593	1
16799498	1
16799520	1
16804238	1
16812100	1
16825975	1
16827013	1
16836551	1
16845455	1
16846404	1
16848798	1
16851528	1
16857670	1
16872013	1
16874304	1
16876361	1
16880724	1
16886153	1
16893852	1
16898200	1
16898469	1
16903686	1
16909189	1
16920707	1
16921581	1
16925753	1
16933151	1
16935919	1
16937780	1
16940595	1
16943730	1
16944184	1
16947247	1
16947919	1
16952224	1
16963602	1
16968212	1
16977695	1
16984569	1
16992270	1
16995110	1
16998481	1
17009216	1
17015249	1
17015291	1
17015727	1
17016992	1
17021360	1
17031843	1
17034304	1
17034809	1
17035982	1
17036814	1
17037176	1
17038400	1
17050508	1
17072304	1
17072633	1
17072662	1
17078040	1
17085903	1
17090847	1
17094640	1
17097833	1
17102550	1
17105550	1
17111977	1
17113590	1
17116577	1
17128451	1
17130099	1
17132315	1
17138820	1
17140124	1
17144160	1
17145556	1
17150246	1
17153682	1
17159521	1
17161521	1
17175629	1
17178883	1
17189009	1
17190502	1
17190956	1
17192961	1
17194254	1
17195089	1
17202816	1
17203180	1
17209592	1
17214841	1
17215422	1
17216129	1
17220568	1
17235349	1
17237107	1
17240577	1
17251921	1
17257803	1
17263748	1
17271042	1
17275884	1
17276051	1
17281181	1
17281659	1
17286514	1
17288758	1
17293888	1
17295288	1
17303470	1
17305327	1
17309245	1
17320556	1
17321617	1
17323057	1
17335931	1
17344384	1
17352644	1
17354548	1
17356609	1
17357041	1
17357769	1
17360168	1
17360196	1
17365660	1
17373664	1
17375972	1
17376601	1
17377401	1
17381424	1
17391505	1
17393434	1
17396929	1
17402617	1
17403111	1
17405120	1
17417034	1
17419215	1
17420250	1
17425075	1
17429419	1
17447923	1
17448081	1
17449509	1
17462705	1
17463848	1
17465214	1
17469649	1
17469760	1
17472279	1
17473002	1
17484291	1
17485306	1
17489010	1
17491308	1
17491512	1
17491976	1
17493492	1
17507817	1
17509121	1
17510999	1
17530558	1
17532492	1
17541041	1
17544060	1
17545632	1
17554915	1
17557913	1
17557952	1
17561234	1
17564882	1
17576355	1
17579169	1
17583889	1
17590402	1
17593774	1
17594175	1
17606515	1
17612249	1
17613947	1
17615332	1
17619763	1
17620910	1
17624430	1
17627909	1
17628032	1
17630267	1
17637181	1
17640176	1
17649270	1
17653592	1
17660958	1
17661422	1
17662280	1
17665377	1
17666452	1
17666805	1
17668143	1
17674273	1
17681562	1
17687069	1
17691192	1
17694781	1
17701184	1
17701911	1
17707526	1
17714212	1
17721665	1
17725415	1
17726514	1
17727000	1
17727472	1
17728360	1
17733616	1
17746238	1
17746741	1
17750401	1
17759849	1
17770280	1
17783260	1
17788676	1
17789784	1
17793696	1
17797945	1
17798394	1
17805621	1
17806156	1
17807792	1
17814682	1
17830156	1
17831682	1
17836217	1
17836837	1
17838118	1
17839607	1
17841277	1
17844234	1
17849004	1
17860162	1
17860728	1
17861891	1
17870362	1
17879920	1
17887944	1
17890162	1
17891642	1
17896025	1
17902066	1
17910419	1
17911651	1
17912400	1
17912900	1
17919302	1
17919591	1
17919675	1
17925398	1
17931240	1
17947712	1
17949225	1
17953378	1
17957740	1
17959506	1
17965386	1
17972224	1
17976885	1
17981963	1
17991436	1
17992627	1
17993352	1
17994022	1
17997715	1
17998689	1
18001852	1
18005545	1
18006190	1
18010025	1
18011168	1
18011806	1
18024212	1
18032438	1
18036817	1
18038784	1
18039211	1
18042408	1
18055003	1
18058553	1
18060556	1
18062214	1
18063001	1
18064117	1
18065049	1
18068435	1
18068909	1
18074082	1
18077604	1
18079830	1
18080099	1
18080712	1
18091856	1
18100915	1
18101748	1
18103627	1
18111592	1
18118146	1
18120507	1
18125798	1
18144182	1
18149685	1
18149804	1
18151488	1
18159911	1
18161100	1
18166695	1
18168884	1
18173618	1
18174598	1
18174623	1
18176774	1
18180290	1
18188187	1
18189096	1
18195650	1
18197432	1
18197802	1
18203850	1
18204622	1
18218865	1
18221842	1
18222562	1
18228417	1
18233539	1
18250523	1
18253593	1
18257387	1
18282407	1
18287166	1
18297835	1
18299419	1
18299762	1
18304114	1
18323238	1
18323745	1
18324729	1
18330014	1
18335296	1
18336786	1
18338024	1
18338672	1
18340601	1
18340770	1
18341398	1
18341920	1
18343561	1
18352401	1
18355763	1
18368747	1
18368808	1
18370761	1
18371420	1
18375593	1
18394872	1
18401024	1
18407209	1
18409683	1
18410009	1
18416191	1
18416199	1
18418676	1
18420928	1
18423700	1
18428729	1
18432221	1
18440000	1
18446823	1
18454195	1
18460590	1
18461574	1
18461577	1
18464935	1
18465345	1
18465710	1
18466313	1
18473436	1
18473789	1
18485767	1
18493945	1
18499184	1
18503390	1
18505710	1
18508856	1
18516307	1
18519840	1
18523812	1
18524801	1
18525020	1
18527974	1
18529542	1
18529998	1
18542650	1
18544048	1
18550540	1
18551860	1
18558000	1
18568810	1
18576565	1
18584102	1
18588663	1
18591356	1
18600194	1
18600219	1
18603730	1
18607532	1
18607656	1
18609278	1
18612516	1
18613106	1
18613598	1
18615073	1
18617267	1
18619719	1
18624138	1
18626924	1
18632048	1
18642851	1
18645628	1
18647130	1
18648865	1
18652572	1
18653316	1
18656369	1
18664193	1
18682515	1
18688213	1
18697539	1
18698580	1
18698776	1
18700752	1
18700825	1
18710331	1
18711930	1
18713265	1
18715622	1
18730358	1
18730514	1
18730800	1
18740494	1
18742322	1
18744464	1
18746065	1
18747611	1
18749201	1
18752821	1
18761320	1
18768466	1
18769365	1
18774049	1
18776075	1
18777127	1
18787601	1
18792753	1
18792835	1
18793290	1
18795033	1
18795797	1
18803865	1
18805867	1
18815968	1
18817747	1
18819330	1
18821481	1
18825028	1
18825806	1
18828488	1
18830893	1
18833093	1
18837093	1
18837122	1
18838416	1
18843792	1
18857929	1
18865285	1
18867510	1
18870405	1
18871484	1
18875841	1
18876224	1
18885223	1
18886000	1
18888501	1
18890196	1
18895061	1
18896554	1
18898588	1
18900067	1
18900505	1
18902961	1
18903306	1
18906313	1
18906832	1
18913694	1
18919744	1
18926655	1
18931070	1
18935993	1
18941036	1
18949749	1
18950576	1
18953642	1
18956137	1
18975113	1
18976225	1
18977970	1
18984464	1
18985070	1
18985998	1
18990971	1
18999547	1
19003420	1
19007971	1
19018116	1
19020197	1
19025265	1
19026393	1
19027934	1
19034957	1
19038830	1
19056398	1
19057516	1
19058810	1
19066793	1
19070720	1
19073778	1
19076784	1
19078160	1
19094272	1
19095520	1
19096502	1
19099488	1
19100031	1
19100841	1
19113046	1
19113771	1
19116521	1
19117101	1
19124584	1
19126757	1
19131338	1
19136829	1
19139956	1
19144470	1
19147185	1
19150593	1
19152516	1
19154785	1
19157348	1
19161050	1
19167536	1
19174450	1
19178309	1
19181862	1
19186096	1
19192779	1
19193821	1
19202090	1
19222661	1
19224581	1
19225619	1
19225868	1
19230502	1
19237486	1
19237948	1
19241026	1
19244240	1
19249457	1
19260539	1
19263218	1
19263362	1
19264154	1
19267599	1
19274568	1
19275062	1
19275975	1
19276300	1
19283930	1
19284602	1
19288232	1
19288484	1
19288880	1
19289288	1
19290489	1
19291481	1
19305908	1
19310624	1
19314915	1
19315689	1
19324897	1
19326219	1
19332836	1
19333381	1
19336485	1
19339324	1
19339765	1
19348801	1
19360070	1
19360621	1
19365532	1
19368376	1
19371288	1
19376113	1
19380585	1
19402007	1
19407647	1
19411418	1
19419556	1
19420100	1
19420682	1
19423499	1
19423529	1
19426486	1
19427984	1
19434286	1
19449744	1
19450992	1
19452524	1
19457077	1
19468213	1
19469222	1
19474867	1
19477731	1
19486345	1
19491026	1
19492646	1
19493641	1
19494004	1
19494811	1
19499048	1
19500108	1
19508327	1
19508978	1
19511972	1
19512248	1
19515654	1
19517906	1
19522115	1
19528812	1
19538029	1
19542220	1
19543145	1
19544028	1
19545218	1
19548021	1
19559332	1
19573760	1
19574600	1
19579080	1
19583503	1
19583544	1
19585249	1
19597877	1
19604778	1
19607606	1
19614768	1
19616586	1
19622400	1
19624230	1
19646406	1
19648181	1
19653806	1
19655748	1
19659837	1
19662783	1
19664881	1
19666126	1
19674464	1
19680420	1
19680723	1
19682284	1
19682897	1
19685209	1
19686649	1
19688258	1
19691778	1
19692732	1
19694893	1
19702062	1
19702890	1
19707238	1
19718990	1
19724026	1
19725096	1
19728862	1
19728888	1
19729943	1
19730658	1
19732192	1
19738283	1
19739675	1
19747379	1
19763892	1
19769692	1
19772442	1
19775177	1
19776572	1
19777549	1
19787944	1
19789156	1
19800025	1
19803385	1
19804006	1
19822008	1
19831169	1
19832072	1
19833061	1
19834343	1
19838316	1
19845966	1
19853062	1
19853988	1
19855427	1
19855774	1
19864582	1
19869841	1
19871770	1
19875977	1
19877467	1
19882641	1
19883124	1
19890157	1
19890900	1
19896627	1
19898197	1
19902438	1
19908056	1
19911590	1
19913020	1
19920004	1
19920016	1
19922158	1
19926720	1
19927820	1
19936603	1
19943981	1
19946792	1
19951175	1
19952467	1
19957417	1
19958720	1
19958941	1
19962492	1
19967454	1
19975696	1
19981385	1
19981398	1
19989954	1
19999454	1
20010049	1
20010992	1
20015338	1
20020990	1
20021180	1
20022159	1
20026496	1
20029042	1
20029645	1
